material_id,name,formula
mp-1041687,Mg(MoO2)2 (mp-1041687),Mg(MoO2)2
mp-1041693,Cr(WO4)2 (mp-1041693),Cr(WO4)2
mp-1041727,Mg(BiO2)2 (mp-1041727),Mg(BiO2)2
mp-1041732,CuMo2O7 (mp-1041732),CuMo2O7
mp-1041433,Ba2YMn3O8 (mp-1041433),Ba2YMn3O8
mp-1041443,Cr4O9 (mp-1041443),Cr4O9
mp-1041444,CaV2(CuO4)2 (mp-1041444),CaV2(CuO4)2
mp-1041447,ZnCr2(CuO4)2 (mp-1041447),ZnCr2(CuO4)2
mp-1041448,CaCu2(MoO4)2 (mp-1041448),CaCu2(MoO4)2
mp-1041451,CaCr4O9 (mp-1041451),CaCr4O9
mp-1041454,Ba(WO2)4 (mp-1041454),Ba(WO2)4
mp-1041461,MgV3P3O13 (mp-1041461),MgV3P3O13
mp-1041464,MgFe3P3O13 (mp-1041464),MgFe3P3O13
mp-1041465,MgMo3P3O13 (mp-1041465),MgMo3P3O13
mp-1041468,ZnCr3P3O13 (mp-1041468),ZnCr3P3O13
mp-1041470,CrCuO4 (mp-1041470),CrCuO4
mp-1041750,Ti(WO4)2 (mp-1041750),Ti(WO4)2
mp-1041754,Ca(BiO2)2 (mp-1041754),Ca(BiO2)2
mp-1042107,AlW3O8 (mp-1042107),AlW3O8
mp-1042111,CrS2 (mp-1042111),CrS2
mp-1042139,Cr(WO4)2 (mp-1042139),Cr(WO4)2
mp-1042146,AlBi(WO4)2 (mp-1042146),AlBi(WO4)2
mp-1042151,BaYCuSbO5 (mp-1042151),BaYCuSbO5
mp-1042153,BaYCuAgO5 (mp-1042153),BaYCuAgO5
mp-1042160,YMn(WO4)2 (mp-1042160),YMn(WO4)2
mp-1042162,BaYCu2O5 (mp-1042162),BaYCu2O5
mp-1042163,Ca(WO2)2 (mp-1042163),Ca(WO2)2
mp-1042176,YV(WO4)2 (mp-1042176),YV(WO4)2
mp-1042189,Ba2Sb3O8 (mp-1042189),Ba2Sb3O8
mp-1042205,YCo(WO4)2 (mp-1042205),YCo(WO4)2
mp-1041960,CaCr2O4 (mp-1041960),CaCr2O4
mp-1041961,CrO2 (mp-1041961),CrO2
mp-1041962,Zn(NiO2)2 (mp-1041962),Zn(NiO2)2
mp-1041980,NiO2 (mp-1041980),NiO2
mp-1041988,CoO2 (mp-1041988),CoO2
mp-1041999,CaCoP2O7 (mp-1041999),CaCoP2O7
mp-1042019,NiO2 (mp-1042019),NiO2
mp-1042020,Ca(NiO2)2 (mp-1042020),Ca(NiO2)2
mp-1042045,NiO2 (mp-1042045),NiO2
mp-1042046,Ca(MoO2)2 (mp-1042046),Ca(MoO2)2
mp-1042056,CaSi2NiO6 (mp-1042056),CaSi2NiO6
mp-1042105,AlV(WO4)2 (mp-1042105),AlV(WO4)2
mp-1041757,YBi(WO4)2 (mp-1041757),YBi(WO4)2
mp-1041768,MgCr2CuO7 (mp-1041768),MgCr2CuO7
mp-1041771,AlTe(WO4)2 (mp-1041771),AlTe(WO4)2
mp-1041777,Cr2CuO7 (mp-1041777),Cr2CuO7
mp-1041783,YNi(WO4)2 (mp-1041783),YNi(WO4)2
mp-1041805,AlCr(WO4)2 (mp-1041805),AlCr(WO4)2
mp-1041809,Ta(WO4)2 (mp-1041809),Ta(WO4)2
mp-1041813,AlMo(WO4)2 (mp-1041813),AlMo(WO4)2
mp-1041817,ZnCr2CuO7 (mp-1041817),ZnCr2CuO7
mp-1041820,Bi(WO4)2 (mp-1041820),Bi(WO4)2
mp-1041824,V(WO4)2 (mp-1041824),V(WO4)2
mp-1041860,Te(WO4)2 (mp-1041860),Te(WO4)2
mp-1041870,AlTe(WO4)2 (mp-1041870),AlTe(WO4)2
mp-1041880,CaCuW2O7 (mp-1041880),CaCuW2O7
mp-1041894,ZnCuMo2O7 (mp-1041894),ZnCuMo2O7
mp-1041901,Mn2ZnO4 (mp-1041901),Mn2ZnO4
mp-1041904,CaMn(SiO3)2 (mp-1041904),CaMn(SiO3)2
mp-1041909,ZnCr2O4 (mp-1041909),ZnCr2O4
mp-1041911,Mg(NiO2)2 (mp-1041911),Mg(NiO2)2
mp-1041912,CaCo(SiO3)2 (mp-1041912),CaCo(SiO3)2
mp-1041922,CaFe(SiO3)2 (mp-1041922),CaFe(SiO3)2
mp-1041926,Ba2Ti3AlO8 (mp-1041926),Ba2Ti3AlO8
mp-1041927,Ca(CoO2)2 (mp-1041927),Ca(CoO2)2
mp-1041932,Mg(CoO2)2 (mp-1041932),Mg(CoO2)2
mp-1042213,CaCuMo2O7 (mp-1042213),CaCuMo2O7
mp-1042217,BaCuSbO5 (mp-1042217),BaCuSbO5
mp-1042403,CaCr2CuO7 (mp-1042403),CaCr2CuO7
mp-1042407,CuW2O7 (mp-1042407),CuW2O7
mp-1042409,TaBiO5 (mp-1042409),TaBiO5
mp-1042413,TaZnBiO5 (mp-1042413),TaZnBiO5
mp-1042458,YTa(WO4)2 (mp-1042458),YTa(WO4)2
mp-1042471,BaYCoCuO5 (mp-1042471),BaYCoCuO5
mp-1042473,BaYMnCuO5 (mp-1042473),BaYMnCuO5
mp-1042475,BaYCrCuO5 (mp-1042475),BaYCrCuO5
mp-1042479,BaYCuWO5 (mp-1042479),BaYCuWO5
mp-1042547,Sr2YFeCu2O7 (mp-1042547),Sr2YFeCu2O7
mp-1042551,Ca(NiO2)2 (mp-1042551),Ca(NiO2)2
mp-1042556,BaCuWO5 (mp-1042556),BaCuWO5
mp-1042559,Sr2YGaFe2O7 (mp-1042559),Sr2YGaFe2O7
mp-1042571,Mg(WO2)2 (mp-1042571),Mg(WO2)2
mp-1042573,Zn(CoO2)2 (mp-1042573),Zn(CoO2)2
mp-1042577,Mg(NiO2)2 (mp-1042577),Mg(NiO2)2
mp-1042580,Ba2AlSb3O8 (mp-1042580),Ba2AlSb3O8
mp-1042581,Mg(MoO2)2 (mp-1042581),Mg(MoO2)2
mp-1042597,Zn(MoO2)2 (mp-1042597),Zn(MoO2)2
mp-1042605,ZnCr4O6 (mp-1042605),ZnCr4O6
mp-1042608,MgTi4(CuO4)3 (mp-1042608),MgTi4(CuO4)3
mp-1042613,YW3O8 (mp-1042613),YW3O8
mp-1042618,MgCrBiO5 (mp-1042618),MgCrBiO5
mp-1042619,MgCu3(SnO3)4 (mp-1042619),MgCu3(SnO3)4
mp-1042621,Ti4Zn(CuO4)3 (mp-1042621),Ti4Zn(CuO4)3
mp-1042629,BiMoO5 (mp-1042629),BiMoO5
mp-1042631,YTi(WO4)2 (mp-1042631),YTi(WO4)2
mp-1042644,CrBiO5 (mp-1042644),CrBiO5
mp-1042648,MgMn4O6 (mp-1042648),MgMn4O6
mp-1042654,ZnCu3(SnO3)4 (mp-1042654),ZnCu3(SnO3)4
mp-1042656,W3O8 (mp-1042656),W3O8
mp-1042667,MgCu3(SbO3)4 (mp-1042667),MgCu3(SbO3)4
mp-1042669,CaCrBiO5 (mp-1042669),CaCrBiO5
mp-1042676,BiWO5 (mp-1042676),BiWO5
mp-1042687,ZnCu3(SbO3)4 (mp-1042687),ZnCu3(SbO3)4
mp-1042689,CaBiWO5 (mp-1042689),CaBiWO5
mp-1042285,AlSn(WO4)2 (mp-1042285),AlSn(WO4)2
mp-1042286,Co(SiO3)2 (mp-1042286),Co(SiO3)2
mp-1042300,Ta(WO4)2 (mp-1042300),Ta(WO4)2
mp-1042304,Ni(WO4)2 (mp-1042304),Ni(WO4)2
mp-1042310,AlRe(WO4)2 (mp-1042310),AlRe(WO4)2
mp-1042328,YMo(WO4)2 (mp-1042328),YMo(WO4)2
mp-1042331,Mn(SiO3)2 (mp-1042331),Mn(SiO3)2
mp-1042339,YFe(WO4)2 (mp-1042339),YFe(WO4)2
mp-1042350,ZnBiSbO5 (mp-1042350),ZnBiSbO5
mp-1042364,CaTaBiO5 (mp-1042364),CaTaBiO5
mp-1042388,BiSbO5 (mp-1042388),BiSbO5
mp-1042392,MgBiSbO5 (mp-1042392),MgBiSbO5
mp-1042691,Cu3(SbO3)4 (mp-1042691),Cu3(SbO3)4
mp-1042695,Mg2Cr3O8 (mp-1042695),Mg2Cr3O8
mp-1042696,ZnCrBiO5 (mp-1042696),ZnCrBiO5
mp-1042702,Sr2YCu2NiO7 (mp-1042702),Sr2YCu2NiO7
mp-1042703,CaCu3(SbO3)4 (mp-1042703),CaCu3(SbO3)4
mp-1042706,CaMn4O6 (mp-1042706),CaMn4O6
mp-1042710,MgCr4O6 (mp-1042710),MgCr4O6
mp-1042757,CrAs2O7 (mp-1042757),CrAs2O7
mp-1042764,CaCrAs2O7 (mp-1042764),CaCrAs2O7
mp-1042810,Mg2W3O8 (mp-1042810),Mg2W3O8
mp-1042815,Mg3Fe4(WO4)6 (mp-1042815),Mg3Fe4(WO4)6
mp-1042827,Zn2Co3O8 (mp-1042827),Zn2Co3O8
mp-1042832,Zn2Cr3O8 (mp-1042832),Zn2Cr3O8
mp-1042855,Ca2Mo3O8 (mp-1042855),Ca2Mo3O8
mp-1042858,Ca2Cr3O8 (mp-1042858),Ca2Cr3O8
mp-1042860,Fe2(WO4)3 (mp-1042860),Fe2(WO4)3
mp-1042873,Sn(GeO3)2 (mp-1042873),Sn(GeO3)2
mp-1042879,YCr(WO4)2 (mp-1042879),YCr(WO4)2
mp-1042896,Ge2BiO6 (mp-1042896),Ge2BiO6
mp-1042920,Ca2W3O8 (mp-1042920),Ca2W3O8
mp-1042928,Fe2(MoO4)3 (mp-1042928),Fe2(MoO4)3
mp-1042940,Mg3Fe4(MoO4)6 (mp-1042940),Mg3Fe4(MoO4)6
mp-1042941,Ti2ZnO5 (mp-1042941),Ti2ZnO5
mp-1042943,MgV4O6 (mp-1042943),MgV4O6
mp-1042953,CaSn(GeO3)2 (mp-1042953),CaSn(GeO3)2
mp-1042977,MgBi2O5 (mp-1042977),MgBi2O5
mp-1042978,W3O8 (mp-1042978),W3O8
mp-1042979,ZnBi2O5 (mp-1042979),ZnBi2O5
mp-1042994,Cr3(FeO6)2 (mp-1042994),Cr3(FeO6)2
mp-1042996,Mn4ZnO6 (mp-1042996),Mn4ZnO6
mp-1043013,Cr3O8 (mp-1043013),Cr3O8
mp-1043021,V4ZnO6 (mp-1043021),V4ZnO6
mp-1043030,CaSn(GeO3)2 (mp-1043030),CaSn(GeO3)2
mp-1043031,MgTiNiP2O9 (mp-1043031),MgTiNiP2O9
mp-1043054,TiZnNiP2O9 (mp-1043054),TiZnNiP2O9
mp-1043057,Zn(Co2O3)2 (mp-1043057),Zn(Co2O3)2
mp-1043059,Ca3Fe4(WO4)6 (mp-1043059),Ca3Fe4(WO4)6
mp-1043062,MgFe4(CuO4)3 (mp-1043062),MgFe4(CuO4)3
mp-1043063,Mn4Zn(CuO4)3 (mp-1043063),Mn4Zn(CuO4)3
mp-1043064,Zn3Fe4(WO4)6 (mp-1043064),Zn3Fe4(WO4)6
mp-1043065,ZnCu3(MoO3)4 (mp-1043065),ZnCu3(MoO3)4
mp-1043067,Co4(CuO4)3 (mp-1043067),Co4(CuO4)3
mp-1043069,ZnCr4(CuO4)3 (mp-1043069),ZnCr4(CuO4)3
mp-1043073,CaCo4(CuO4)3 (mp-1043073),CaCo4(CuO4)3
mp-1043075,Zn(W2O3)2 (mp-1043075),Zn(W2O3)2
mp-1043077,Cu3(WO3)4 (mp-1043077),Cu3(WO3)4
mp-1043092,CaTiNiP2O9 (mp-1043092),CaTiNiP2O9
mp-1043098,MgMnNiP2O9 (mp-1043098),MgMnNiP2O9
mp-1043101,Ca3Fe4(MoO4)6 (mp-1043101),Ca3Fe4(MoO4)6
mp-1043103,MgFeNiP2O9 (mp-1043103),MgFeNiP2O9
mp-1043107,ZnNiMoP2O9 (mp-1043107),ZnNiMoP2O9
mp-1043109,ZnFeNiP2O9 (mp-1043109),ZnFeNiP2O9
mp-1043110,MgCo4(CuO4)3 (mp-1043110),MgCo4(CuO4)3
mp-1043112,Sr2Cu2MoO7 (mp-1043112),Sr2Cu2MoO7
mp-1043118,Cu3(MoO3)4 (mp-1043118),Cu3(MoO3)4
mp-1043121,MgMn4(CuO4)3 (mp-1043121),MgMn4(CuO4)3
mp-1043122,MgCu3(MoO3)4 (mp-1043122),MgCu3(MoO3)4
mp-1043124,CaFe4(CuO4)3 (mp-1043124),CaFe4(CuO4)3
mp-1043125,CaMnNiP2O9 (mp-1043125),CaMnNiP2O9
mp-1043129,ZnFe4(CuO4)3 (mp-1043129),ZnFe4(CuO4)3
mp-1043130,CaFeNiP2O9 (mp-1043130),CaFeNiP2O9
mp-1043132,ZnCu3(NiO3)4 (mp-1043132),ZnCu3(NiO3)4
mp-1043133,CaCu3(NiO3)4 (mp-1043133),CaCu3(NiO3)4
mp-1043134,ZnCo4(CuO4)3 (mp-1043134),ZnCo4(CuO4)3
mp-1043235,V(GeO3)2 (mp-1043235),V(GeO3)2
mp-1043238,Ge2MoO6 (mp-1043238),Ge2MoO6
mp-1043245,Co(GeO3)2 (mp-1043245),Co(GeO3)2
mp-1043253,Mg(Fe2O3)2 (mp-1043253),Mg(Fe2O3)2
mp-1043274,CaCu3(MoO3)4 (mp-1043274),CaCu3(MoO3)4
mp-1043285,ZnCr2O5 (mp-1043285),ZnCr2O5
mp-1043287,V2ZnO5 (mp-1043287),V2ZnO5
mp-1043299,MgCu3(WO3)4 (mp-1043299),MgCu3(WO3)4
mp-1043300,Cr2O5 (mp-1043300),Cr2O5
mp-1043303,Fe4(CuO4)3 (mp-1043303),Fe4(CuO4)3
mp-1043304,Sr2FeCu2O7 (mp-1043304),Sr2FeCu2O7
mp-1043308,ZnCr(GeO3)2 (mp-1043308),ZnCr(GeO3)2
mp-1043192,CaCr(GeO3)2 (mp-1043192),CaCr(GeO3)2
mp-1043195,V(GeO3)2 (mp-1043195),V(GeO3)2
mp-1043196,ZnCo(GeO3)2 (mp-1043196),ZnCo(GeO3)2
mp-1043200,Mg(Co2O3)2 (mp-1043200),Mg(Co2O3)2
mp-1043203,CaCo(GeO3)2 (mp-1043203),CaCo(GeO3)2
mp-1043209,ZnNi2P2O9 (mp-1043209),ZnNi2P2O9
mp-1043215,MgNiSnP2O9 (mp-1043215),MgNiSnP2O9
mp-1043216,AlFe(WO4)2 (mp-1043216),AlFe(WO4)2
mp-1043217,CaV2O5 (mp-1043217),CaV2O5
mp-1043219,MgMo2O5 (mp-1043219),MgMo2O5
mp-1043221,ZnMo2O5 (mp-1043221),ZnMo2O5
mp-1043224,CaCr4(CuO4)3 (mp-1043224),CaCr4(CuO4)3
mp-1043136,Cr4(CuO4)3 (mp-1043136),Cr4(CuO4)3
mp-1043139,CaNi(GeO3)2 (mp-1043139),CaNi(GeO3)2
mp-1043146,MgNiMoP2O9 (mp-1043146),MgNiMoP2O9
mp-1043147,Sr2YCrCu2O7 (mp-1043147),Sr2YCrCu2O7
mp-1043159,MgCr2O5 (mp-1043159),MgCr2O5
mp-1043165,CaNi(GeO3)2 (mp-1043165),CaNi(GeO3)2
mp-1043166,ZnNi(GeO3)2 (mp-1043166),ZnNi(GeO3)2
mp-1043170,CaCo(GeO3)2 (mp-1043170),CaCo(GeO3)2
mp-1043180,MgV4(CuO4)3 (mp-1043180),MgV4(CuO4)3
mp-1043183,MgCu3(NiO3)4 (mp-1043183),MgCu3(NiO3)4
mp-1043184,V4Zn(CuO4)3 (mp-1043184),V4Zn(CuO4)3
mp-1043188,MgV(GeO3)2 (mp-1043188),MgV(GeO3)2
mp-1043310,CaCu3(WO3)4 (mp-1043310),CaCu3(WO3)4
mp-1043315,ZnCu3(WO3)4 (mp-1043315),ZnCu3(WO3)4
mp-1043316,Ni(GeO3)2 (mp-1043316),Ni(GeO3)2
mp-1043320,Cu3(NiO3)4 (mp-1043320),Cu3(NiO3)4
mp-1043327,CaW2O5 (mp-1043327),CaW2O5
mp-1043328,CaMo2O5 (mp-1043328),CaMo2O5
mp-1043346,ZnNiSnP2O9 (mp-1043346),ZnNiSnP2O9
mp-1043355,CaV(GeO3)2 (mp-1043355),CaV(GeO3)2
mp-1043356,CaCr(GeO3)2 (mp-1043356),CaCr(GeO3)2
mp-1043361,Mg(Ni2O3)2 (mp-1043361),Mg(Ni2O3)2
mp-1043363,Mn2O3 (mp-1043363),Mn2O3
mp-1043368,VZn(GeO3)2 (mp-1043368),VZn(GeO3)2
mp-1043372,MgTi(Si2O5)2 (mp-1043372),MgTi(Si2O5)2
mp-1043373,Bi2O5 (mp-1043373),Bi2O5
mp-1043428,MgV3(P2O7)2 (mp-1043428),MgV3(P2O7)2
mp-1043430,CaCr4O6 (mp-1043430),CaCr4O6
mp-1043432,Mo2O5 (mp-1043432),Mo2O5
mp-1043433,CaV(GeO3)2 (mp-1043433),CaV(GeO3)2
mp-1043436,Sr2YCu2MoO7 (mp-1043436),Sr2YCu2MoO7
mp-1043438,CaTi(Si2O5)2 (mp-1043438),CaTi(Si2O5)2
mp-1043439,YRe(WO4)2 (mp-1043439),YRe(WO4)2
mp-1043444,Ni(GeO3)2 (mp-1043444),Ni(GeO3)2
mp-1043448,MgNi3(P2O7)2 (mp-1043448),MgNi3(P2O7)2
mp-1043455,CaNiSnP2O9 (mp-1043455),CaNiSnP2O9
mp-1043461,NiSbP2O9 (mp-1043461),NiSbP2O9
mp-1043472,NiMoP2O9 (mp-1043472),NiMoP2O9
mp-1043475,CaNi2P2O9 (mp-1043475),CaNi2P2O9
mp-1043481,MgNiBiP2O9 (mp-1043481),MgNiBiP2O9
mp-1043482,ZnCrNiP2O9 (mp-1043482),ZnCrNiP2O9
mp-1043484,CaMn(GeO3)2 (mp-1043484),CaMn(GeO3)2
mp-1043490,ZnBi2(PO5)2 (mp-1043490),ZnBi2(PO5)2
mp-1043494,W2O5 (mp-1043494),W2O5
mp-1043495,TiNiP2O9 (mp-1043495),TiNiP2O9
mp-1043501,Fe(GeO3)2 (mp-1043501),Fe(GeO3)2
mp-1043503,MgCo(Si2O5)2 (mp-1043503),MgCo(Si2O5)2
mp-1043509,ZnCo(Si2O5)2 (mp-1043509),ZnCo(Si2O5)2
mp-1043513,CaFe(GeO3)2 (mp-1043513),CaFe(GeO3)2
mp-1043518,VZn(Si2O5)2 (mp-1043518),VZn(Si2O5)2
mp-1043519,MgV(Si2O5)2 (mp-1043519),MgV(Si2O5)2
mp-1043523,MnZn(Si2O5)2 (mp-1043523),MnZn(Si2O5)2
mp-1043375,MgSi4SnO10 (mp-1043375),MgSi4SnO10
mp-1043379,Cr2O3 (mp-1043379),Cr2O3
mp-1043381,Sb2O5 (mp-1043381),Sb2O5
mp-1043383,Mn(GeO3)2 (mp-1043383),Mn(GeO3)2
mp-1043388,V2O3 (mp-1043388),V2O3
mp-1043389,NiP2WO9 (mp-1043389),NiP2WO9
mp-1043403,Si4SnO10 (mp-1043403),Si4SnO10
mp-1043405,ZnSi4SnO10 (mp-1043405),ZnSi4SnO10
mp-1043406,Ti(Si2O5)2 (mp-1043406),Ti(Si2O5)2
mp-1043408,TiZn(Si2O5)2 (mp-1043408),TiZn(Si2O5)2
mp-1043413,Sr2CrCu2O7 (mp-1043413),Sr2CrCu2O7
mp-1043418,Co2O3 (mp-1043418),Co2O3
mp-1043685,MgTi2(PO4)3 (mp-1043685),MgTi2(PO4)3
mp-1043686,CaBiSbO5 (mp-1043686),CaBiSbO5
mp-1043700,Fe(Si2O5)2 (mp-1043700),Fe(Si2O5)2
mp-1043702,CaSi4WO10 (mp-1043702),CaSi4WO10
mp-1043703,TiSb(PO4)3 (mp-1043703),TiSb(PO4)3
mp-1043704,MgCr3(P2O7)2 (mp-1043704),MgCr3(P2O7)2
mp-1043713,ZnNi3(P2O7)2 (mp-1043713),ZnNi3(P2O7)2
mp-1043719,Ti2Zn(PO4)3 (mp-1043719),Ti2Zn(PO4)3
mp-1043722,Ca(Ni2O3)2 (mp-1043722),Ca(Ni2O3)2
mp-1043728,Mn(Si2O5)2 (mp-1043728),Mn(Si2O5)2
mp-1043735,TaTi(PO4)3 (mp-1043735),TaTi(PO4)3
mp-1043740,ZnCo3(P2O7)2 (mp-1043740),ZnCo3(P2O7)2
mp-1043525,MgMn(Si2O5)2 (mp-1043525),MgMn(Si2O5)2
mp-1043526,MgCr(Si2O5)2 (mp-1043526),MgCr(Si2O5)2
mp-1043529,MgMn3(P2O7)2 (mp-1043529),MgMn3(P2O7)2
mp-1043537,ZnFe(Si2O5)2 (mp-1043537),ZnFe(Si2O5)2
mp-1043538,ZnCr(Si2O5)2 (mp-1043538),ZnCr(Si2O5)2
mp-1043541,MgSi4NiO10 (mp-1043541),MgSi4NiO10
mp-1043542,CaNiP2WO9 (mp-1043542),CaNiP2WO9
mp-1043543,ZnSi4NiO10 (mp-1043543),ZnSi4NiO10
mp-1043548,MgFe(Si2O5)2 (mp-1043548),MgFe(Si2O5)2
mp-1043550,MgSi4WO10 (mp-1043550),MgSi4WO10
mp-1043551,CaNiSbP2O9 (mp-1043551),CaNiSbP2O9
mp-1043556,SbPO5 (mp-1043556),SbPO5
mp-1043564,MgCo3(P2O7)2 (mp-1043564),MgCo3(P2O7)2
mp-1043569,CaSb2(PO5)2 (mp-1043569),CaSb2(PO5)2
mp-1043572,BiPO5 (mp-1043572),BiPO5
mp-1043583,Mg(W2O3)2 (mp-1043583),Mg(W2O3)2
mp-1043585,CaBi2(PO5)2 (mp-1043585),CaBi2(PO5)2
mp-1043588,ZnFe(GeO3)2 (mp-1043588),ZnFe(GeO3)2
mp-1043589,ZnBiSbO5 (mp-1043589),ZnBiSbO5
mp-1043595,MnNiP2O9 (mp-1043595),MnNiP2O9
mp-1043604,MgBiSbO5 (mp-1043604),MgBiSbO5
mp-1043605,CaV(Si2O5)2 (mp-1043605),CaV(Si2O5)2
mp-1043607,CaCo(Si2O5)2 (mp-1043607),CaCo(Si2O5)2
mp-1043610,Ca(Co2O3)2 (mp-1043610),Ca(Co2O3)2
mp-1043611,Zn(Fe2O3)2 (mp-1043611),Zn(Fe2O3)2
mp-1043615,Mn3Zn(P2O7)2 (mp-1043615),Mn3Zn(P2O7)2
mp-1043619,FeNiP2O9 (mp-1043619),FeNiP2O9
mp-1043629,ZnSi4WO10 (mp-1043629),ZnSi4WO10
mp-1043634,CaMn(Si2O5)2 (mp-1043634),CaMn(Si2O5)2
mp-1043642,CaSi4NiO10 (mp-1043642),CaSi4NiO10
mp-1043643,CaFe(Si2O5)2 (mp-1043643),CaFe(Si2O5)2
mp-1043651,BiSbO5 (mp-1043651),BiSbO5
mp-1043652,V(Si2O5)2 (mp-1043652),V(Si2O5)2
mp-1043664,Ca(SbO2)4 (mp-1043664),Ca(SbO2)4
mp-1043669,Co(Si2O5)2 (mp-1043669),Co(Si2O5)2
mp-1043670,Zn(Ni2O3)2 (mp-1043670),Zn(Ni2O3)2
mp-1043741,NiBiP2O9 (mp-1043741),NiBiP2O9
mp-1043750,MgTaTi(PO4)3 (mp-1043750),MgTaTi(PO4)3
mp-1043966,LaVFeO6 (mp-1043966),LaVFeO6
mp-1043970,CaLaTaFeO6 (mp-1043970),CaLaTaFeO6
mp-1043973,ZnW4O9 (mp-1043973),ZnW4O9
mp-1043975,LaMgFeWO6 (mp-1043975),LaMgFeWO6
mp-1043980,LaMgFeSbO6 (mp-1043980),LaMgFeSbO6
mp-1043991,LaMgTaFeO6 (mp-1043991),LaMgTaFeO6
mp-1043995,LaFeSbO6 (mp-1043995),LaFeSbO6
mp-1044000,CaLaFeMoO6 (mp-1044000),CaLaFeMoO6
mp-1044001,LaMgFeMoO6 (mp-1044001),LaMgFeMoO6
mp-1044002,LaTaFeO6 (mp-1044002),LaTaFeO6
mp-1044005,CaV4O6 (mp-1044005),CaV4O6
mp-1044018,LaZnFeSbO6 (mp-1044018),LaZnFeSbO6
mp-1043864,CaLaFeSbO6 (mp-1043864),CaLaFeSbO6
mp-1043875,Ni2O3 (mp-1043875),Ni2O3
mp-1043877,CaFe(GeO3)2 (mp-1043877),CaFe(GeO3)2
mp-1043887,CaLaFeBiO6 (mp-1043887),CaLaFeBiO6
mp-1043888,Sr2GaNi2O7 (mp-1043888),Sr2GaNi2O7
mp-1043895,CaLaCrFeO6 (mp-1043895),CaLaCrFeO6
mp-1043896,LaMgCrFeO6 (mp-1043896),LaMgCrFeO6
mp-1043919,LaFeWO6 (mp-1043919),LaFeWO6
mp-1043924,CaLaVFeO6 (mp-1043924),CaLaVFeO6
mp-1043944,LaFeMoO6 (mp-1043944),LaFeMoO6
mp-1043946,MgFe3(P2O7)2 (mp-1043946),MgFe3(P2O7)2
mp-1043952,CaMn(GeO3)2 (mp-1043952),CaMn(GeO3)2
mp-1043751,CaTaTi(PO4)3 (mp-1043751),CaTaTi(PO4)3
mp-1043757,CaTiBi(PO4)3 (mp-1043757),CaTiBi(PO4)3
mp-1043759,CaNiMoP2O9 (mp-1043759),CaNiMoP2O9
mp-1043760,Si4WO10 (mp-1043760),Si4WO10
mp-1043764,TiBi(PO4)3 (mp-1043764),TiBi(PO4)3
mp-1043769,CaTiSb(PO4)3 (mp-1043769),CaTiSb(PO4)3
mp-1043800,MgV2(PO5)2 (mp-1043800),MgV2(PO5)2
mp-1043807,LaFeTeO6 (mp-1043807),LaFeTeO6
mp-1043826,Si4NiO10 (mp-1043826),Si4NiO10
mp-1043827,TaTiZn(PO4)3 (mp-1043827),TaTiZn(PO4)3
mp-1043844,LaMgVFeO6 (mp-1043844),LaMgVFeO6
mp-1043859,Sr2VCu2O7 (mp-1043859),Sr2VCu2O7
mp-1044021,LaZnCrFeO6 (mp-1044021),LaZnCrFeO6
mp-1044027,CaLaFeWO6 (mp-1044027),CaLaFeWO6
mp-1044028,LaFeBiO6 (mp-1044028),LaFeBiO6
mp-1044032,LaVZnFeO6 (mp-1044032),LaVZnFeO6
mp-1044037,ZnFe3(P2O7)2 (mp-1044037),ZnFe3(P2O7)2
mp-1044052,MgMo2(PO5)2 (mp-1044052),MgMo2(PO5)2
mp-1044058,LaZnFeBiO6 (mp-1044058),LaZnFeBiO6
mp-1044069,LaZnFeWO6 (mp-1044069),LaZnFeWO6
mp-1044071,CrNiP2O9 (mp-1044071),CrNiP2O9
mp-1044073,MgCr2(PO5)2 (mp-1044073),MgCr2(PO5)2
mp-1044082,LaZnFeMoO6 (mp-1044082),LaZnFeMoO6
mp-1044085,MgP4W3O14 (mp-1044085),MgP4W3O14
mp-1044091,ZnMo2(PO5)2 (mp-1044091),ZnMo2(PO5)2
mp-1044092,PrMgTi2O6 (mp-1044092),PrMgTi2O6
mp-1044224,Ca(WO2)4 (mp-1044224),Ca(WO2)4
mp-1044227,BiWO5 (mp-1044227),BiWO5
mp-1044229,Zn(WO2)4 (mp-1044229),Zn(WO2)4
mp-1044234,Ni2P2O9 (mp-1044234),Ni2P2O9
mp-1044237,CaTiV(PO4)3 (mp-1044237),CaTiV(PO4)3
mp-1044241,CaCr2(PO5)2 (mp-1044241),CaCr2(PO5)2
mp-1044247,NiSnP2O9 (mp-1044247),NiSnP2O9
mp-1044259,CaVBiO5 (mp-1044259),CaVBiO5
mp-1044267,TiV(PO4)3 (mp-1044267),TiV(PO4)3
mp-1044272,MgBiMoO5 (mp-1044272),MgBiMoO5
mp-1044283,BaMgCr4O8 (mp-1044283),BaMgCr4O8
mp-1044288,MgTiMo(PO4)3 (mp-1044288),MgTiMo(PO4)3
mp-1044100,ZnP2(WO5)2 (mp-1044100),ZnP2(WO5)2
mp-1044107,LaTaZnFeO6 (mp-1044107),LaTaZnFeO6
mp-1044112,Sr2Cu2NiO7 (mp-1044112),Sr2Cu2NiO7
mp-1044122,MgP2(WO5)2 (mp-1044122),MgP2(WO5)2
mp-1044153,Zn(MoO2)4 (mp-1044153),Zn(MoO2)4
mp-1044156,Ca2Nb2WO8 (mp-1044156),Ca2Nb2WO8
